finalist,year,winner_Nominee,item_award,award_description
Eddie Murphy,1988,Nominee,Bravo Otto Germany,Best Actor (Schauspieler)
Eddie Murphy,2020,Nominee,Critics Choice Award,Best Actor
Eddie Murphy,2007,Winner,COFCA Award,Best Supporting Actor
Eddie Murphy,2006,Nominee,CFCA Award,Best Supporting Actor
Eddie Murphy,2020,Nominee,CIFCC Award,Best Actor
Eddie Murphy,2018,Winner,CinEuphoria,Career - Honorary Award
Eddie Murphy,2006,Nominee,DFWFCA Award,Best Supporting Actor
Eddie Murphy,2020,Winner,Gold Derby TV Award,Comedy Guest Actor
Eddie Murphy,2019,Nominee,Golden Schmoes,Best Actor of the Year
Eddie Murphy,1984,Winner,Grammy,Best Comedy Recording
Eddie Murphy,2020,Nominee,HCA Award,Best Actor
Eddie Murphy,2016,Winner,Career Achievement Award,
Eddie Murphy,2020,Nominee,HFCS Award,Best Actor
Eddie Murphy,2020,Nominee,Image Award,Outstanding Actor in a Motion Picture
Eddie Murphy,2019,Nominee,KCFCC Award,Best Actor
Eddie Murphy,2011,Winner,Blimp Award,Favorite Voice from an Animated Movie
Eddie Murphy,1996,Nominee,LAFCA Award,Best Actor
Eddie Murphy,2015,Winner,Mark Twain Prize,Mark Twain Prize for American Humor
Eddie Murphy,2002,Nominee,MTV Movie Award,Best Comedic Performance
Eddie Murphy,2020,Nominee,MCFCA Award,Best Actor
Eddie Murphy,1997,Winner,NSFC Award,Best Actor
Eddie Murphy,2006,Nominee,NYFCC Award,Best Supporting Actor
Eddie Murphy,2020,Nominee,NCFCA Award,Best Actor
Eddie Murphy,2020,Nominee,OFTA Television Award,Best Individual Host or Panelist in a Reality or Non-Fiction Program
Eddie Murphy,2007,Nominee,OFCS Award,Best Supporting Actor
Eddie Murphy,2002,Winner,People's Choice Award,Favorite Motion Picture Star in a Comedy
Eddie Murphy,2019,Nominee,PFCC Award,Best Actor
Eddie Murphy,2019,Nominee,PCC Award,Best Actor
Eddie Murphy,2020,Winner,Redeemer Award,
Eddie Murphy,2019,Nominee,SDFCS Award,Best Actor
Eddie Murphy,2019,Nominee,Satellite Award,"Best Actor in a Motion Picture, Comedy or Musical"
Eddie Murphy,2007,Winner,Actor,Outstanding Performance by a Male Actor in a Supporting Role
Eddie Murphy,1992,Winner,Special Award,Star of the Decade
Eddie Murphy,1993,Winner,Soul Train Award,Heritage Award
Eddie Murphy,2019,Nominee,SLFCA Award,Best Actor
Eddie Murphy,2001,Nominee,Teen Choice Award,Choice Comedian
Eddie Murphy,2002,Nominee,Stinker Award,Worst Actor
Eddie Murphy,1996,Winner,Star on the Walk of Fame,Motion Picture
Eddie Murphy,2007,Winner,WFCC Award,Hall of Shame
Brad Pitt,2020,Winner,Oscar,Best Performance by an Actor in a Supporting Role
Brad Pitt,2020,Winner,Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture
Brad Pitt,2020,Nominee,Primetime Emmy,Outstanding Guest Actor in a Comedy Series
Brad Pitt,2020,Winner,BAFTA Film Award,Best Supporting Actor
Brad Pitt,2016,Nominee,Felix,Best Supporting Actor
Brad Pitt,2020,Winner,AACTA International Award,Best Supporting Actor
Brad Pitt,2020,Nominee,Movies for Grownups Award,Best Supporting Actor
Brad Pitt,2014,Nominee,Saturn Award,Best Actor
Brad Pitt,2014,Nominee,Hollywood Award,Movie of the Year
Brad Pitt,2020,Winner,EDA Award,Best Supporting Actor
Brad Pitt,2019,Winner,AFCC Award,Best Supporting Actor
Brad Pitt,2020,Winner,AFCA Award,Best Supporting Actor
Brad Pitt,2019,Nominee,AACTA Award,Best Film
Brad Pitt,2020,Winner,ACCA,Best Actor in a Supporting Role
Brad Pitt,2019,Winner,BFCC Award,Best Supporting Actor
Brad Pitt,2014,Winner,Black Reel,Outstanding Motion Picture
Brad Pitt,1997,Winner,Blockbuster Entertainment Award,Favorite Supporting Actor - Science Fiction
Brad Pitt,2019,Winner,BOFCA Award,Best Supporting Actor
Brad Pitt,2019,Winner,BSFC Award,Best Supporting Actor
Brad Pitt,2005,Nominee,Bravo Otto Germany,Best Actor (Schauspieler)
Brad Pitt,2020,Winner,Critics Choice Award,Best Supporting Actor
Brad Pitt,2020,Nominee,COFCA Award,Best Supporting Actor
Brad Pitt,2019,Winner,CFCA Award,Best Supporting Actor
Brad Pitt,2020,Nominee,CIFCC Award,Best Supporting Actor
Brad Pitt,2020,Winner,CinEuphoria,Best Supporting Actor - International Competition
Brad Pitt,2019,Winner,DFWFCA Award,Best Supporting Actor
Brad Pitt,2020,Winner,DFCS Award,Best Supporting Actor
Brad Pitt,2019,Nominee,DFCS Award,Best Supporting Actor
Brad Pitt,2019,Nominee,Jury Award,Best Film Actor
Brad Pitt,2019,Nominee,DFCC,Best Actor
Brad Pitt,2003,Nominee,DVD Premiere Award,"Best Audio Commentary, New Release"
Brad Pitt,2020,Winner,Golden Carp Film Award - International,Best Performance by an Actor in a Leading Role
Brad Pitt,2020,Nominee,FCCA Award,Best Film
Brad Pitt,2014,Winner,Independent Spirit Award,Best Feature
Brad Pitt,2019,Nominee,FFCC Award,Best Supporting Actor
Brad Pitt,2020,Nominee,Dorian Award,Film Performance of the Year - Supporting Actor
Brad Pitt,2020,Nominee,GAFCA Award,Best Supporting Actor
Brad Pitt,2020,Winner,Gold Derby Award,Supporting Actor
Brad Pitt,2019,Winner,Golden Schmoes,Best Supporting Actor of the Year
Brad Pitt,2013,Nominee,Gotham Independent Film Award,Best Feature
Brad Pitt,2019,Nominee,GWNYFCA Award,Best Actor
Brad Pitt,2020,Winner,HFCS Award,Best Supporting Actor
Brad Pitt,2020,Nominee,HCA Award,Best Supporting Actor
Brad Pitt,2020,Winner,HFCS Award,Best Supporting Actor
Brad Pitt,2020,Nominee,Huading Award,Best Global Supporting Actor in a Motion Picture
Brad Pitt,2019,Winner,IGN People's Choice Award,Best Supporting Performer in a Movie
Brad Pitt,2019,Nominee,IFJA Award,Best Supporting Actor
Brad Pitt,2019,Nominee,ICP Award,Best Lead Actor
Brad Pitt,2012,Winner,ICS Award,Best Supporting Actor
Brad Pitt,2020,Nominee,INOCA,Best Actor
Brad Pitt,2008,Winner,IFCS Award,Best Actor
Brad Pitt,2020,Winner,IFC Award,Best Supporting Actor
Brad Pitt,2005,Nominee,Audience Award,Best International Actor
Brad Pitt,2014,Nominee,IOMA,Best Picture (Miglior film)
Brad Pitt,2017,Nominee,Jupiter Award,Best International Actor
Brad Pitt,2019,Nominee,KCFCC Award,Best Supporting Actor
Brad Pitt,2004,Nominee,Blimp Award,Favorite Voice from an Animated Movie
Brad Pitt,2020,Winner,LEJA Award,Best Performance by an Actor in a Supporting Role
Brad Pitt,2020,Nominee,ALFS Award,Supporting Actor of the Year
Brad Pitt,2014,Winner,MTV Movie Award,Best Scared-As-S**t Performance
Brad Pitt,2020,Winner,MCFCA Award,Best Supporting Actor
Brad Pitt,2019,Winner,NBR Award,Best Supporting Actor
Brad Pitt,2020,Winner,NSFC Award,Best Supporting Actor
Brad Pitt,2019,Winner,NMFC Award,Best Supporting Actor
Brad Pitt,2011,Winner,NYFCC Award,Best Actor
Brad Pitt,2015,Nominee,Emmy,Best Documentary
Brad Pitt,2020,Winner,NCFCA Award,Best Supporting Actor
Brad Pitt,2020,Nominee,NDFS Award,Best Supporting Actor
Brad Pitt,2019,Nominee,NTFCA Award,Best Supporting Actor
Brad Pitt,2006,Winner,NRJ Ciné Award,Actor of the Year (Acteur de l'année)
Brad Pitt,2019,Winner,OFCC Award,Best Supporting Actor
Brad Pitt,2019,Nominee,OAFFC Award,Best Supporting Male
Brad Pitt,2020,Winner,OFTA Film Award,Best Supporting Actor
Brad Pitt,2020,Winner,OFCS Award,Best Supporting Actor
Brad Pitt,2016,Winner,Ensemble Cast Award,
Brad Pitt,2019,Nominee,People's Choice Award,Favorite Drama Movie Star
Brad Pitt,2020,Winner,Lifetime Achievement Award in Motion Pictures,
Brad Pitt,2019,Winner,PFCC Award,Best Supporting Actor
Brad Pitt,2019,Nominee,PCC Award,Best Supporting Actor
Brad Pitt,2019,Winner,PFCS Award,Best Actor in a Supporting Role
Brad Pitt,1995,Winner,Razzie Award,Worst Screen Couple
Brad Pitt,2012,Nominee,Rembrandt Award,Best International Actor (Beste Buitenlandse Acteur)
Brad Pitt,2014,Nominee,Georges Award,Best Foreign Actor of the Decade
Brad Pitt,2019,Winner,SDFCS Award,Best Supporting Actor
Brad Pitt,2019,Winner,SFFCC Award,Best Supporting Actor
Brad Pitt,2020,Nominee,Sant Jordi,Best Actor in a Foreign Film (Mejor Actor en Película Extranjera)
Brad Pitt,2019,Nominee,Satellite Award,Best Actor in a Supporting Role
Brad Pitt,1996,Winner,Universe Reader's Choice Award,Best Supporting Actor in a Genre Motion Picture
Brad Pitt,2020,Winner,Actor,Outstanding Performance by a Male Actor in a Supporting Role
Brad Pitt,2019,Nominee,Seattle Film Critics Award,Best Supporting Actor
Brad Pitt,1993,Winner,ShoWest Award,Male Star of Tomorrow
Brad Pitt,2019,Winner,SEFCA Award,Best Supporting Actor
Brad Pitt,2019,Winner,SLFCA Award,Best Supporting Actor
Brad Pitt,2009,Nominee,Teen Choice Award,Choice Movie Actor: Drama
Brad Pitt,2004,Nominee,Stinker Award,Worst Actor
Brad Pitt,2019,Winner,TFCA Award,Best Supporting Actor
Brad Pitt,2019,Winner,VFCC Award,Best Supporting Actor
Brad Pitt,2007,Winner,Volpi Cup,Best Actor
Brad Pitt,2011,Nominee,VVFP Award,Best Actor
Brad Pitt,2019,Winner,WAFCA Award,Best Supporting Actor
Brad Pitt,1995,Winner,Bronze Wrangler,Theatrical Motion Picture
Brad Pitt,2005,Winner,Yoga Award,Worst Foreign Actor
Phylicia Rashad,2020,Nominee,Primetime Emmy,Outstanding Guest Actress in a Drama Series
Phylicia Rashad,2011,Winner,Movies for Grownups Award,Best Supporting Actress
Phylicia Rashad,2002,Nominee,AFI Award,Actor of the Year - Female - TV Movie or Mini-Series
Phylicia Rashad,2016,Nominee,All Def Movie Award,Best Actress
Phylicia Rashad,2013,Nominee,Black Reel,Network/Cable - Best Supporting Actress
Phylicia Rashad,2020,Nominee,Black Reel,"Outstanding Guest Actress, Drama Series"
Phylicia Rashad,1988,Nominee,ACE,Supporting Actress in a Movie or Miniseries
Phylicia Rashad,2019,Nominee,Gold Derby TV Award,Drama Guest Actress
Phylicia Rashad,2016,Nominee,Image Award,Outstanding Supporting Actress in a Motion Picture
Phylicia Rashad,2001,Winner,Muse Award,
Phylicia Rashad,2020,Winner,OFTA TV Hall of Fame,Actors and Actresses
Phylicia Rashad,1990,Nominee,People's Choice Award,Favorite Female TV Performer
Phylicia Rashad,2008,Nominee,Satellite Award,Best Actress in a Miniseries or a Motion Picture Made for Television
Phylicia Rashad,2009,Nominee,Actor,Outstanding Performance by a Female Actor in a Television Movie or Miniseries
Phylicia Rashad,2000,Nominee,TV Guide Award,Favorite Actress in a Comedy
Phylicia Rashad,2011,Winner,Impact Award,
Laverne Cox,2020,Nominee,Primetime Emmy,Outstanding Guest Actress in a Drama Series
Laverne Cox,2014,Nominee,Critics' Choice TV Award,Best Supporting Actress in a Comedy Series
Laverne Cox,2015,Winner,Daytime Emmy,Outstanding Special Class Special
Laverne Cox,2014,Winner,Dorian Award,We're Wilde About You! Rising Star of the Year
Laverne Cox,2014,Winner,Stephen F. Kolzak Award,
Laverne Cox,2020,Nominee,Gold Derby TV Award,Drama Guest Actress
Laverne Cox,2017,Nominee,Image Award,Outstanding Supporting Actress in a Comedy Series
Laverne Cox,2013,Winner,Festival Prize,Best Supporting Actress in a Feature
Laverne Cox,2017,Nominee,OFTA Television Award,Best Guest Actress in a Drama Series
Laverne Cox,2016,Winner,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Harriet Walter,2020,Nominee,Primetime Emmy,Outstanding Guest Actress in a Drama Series
Harriet Walter,1995,Nominee,ACCA,Best Cast Ensemble
Harriet Walter,2002,Nominee,British Independent Film Award,Best Actress
Harriet Walter,1993,Nominee,CableACE,Supporting Actress in a Movie or Miniseries
Harriet Walter,2008,Nominee,Gold Derby Award,Ensemble Cast
Harriet Walter,2020,Nominee,OFTA Television Award,Best Guest Actress in a Drama Series
Harriet Walter,2017,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Alexis Bledel,2020,Nominee,Primetime Emmy,Outstanding Guest Actress in a Drama Series
Alexis Bledel,2003,Nominee,Saturn Award,Best Performance by a Younger Actor
Alexis Bledel,2006,Nominee,ALMA Award,Outstanding Actress in a Television Series
Alexis Bledel,2004,Winner,Bravo Otto Germany,Best Female TV Star (TV-Star w)
Alexis Bledel,2006,Nominee,Critics Choice Award,Best Acting Ensemble
Alexis Bledel,2002,Winner,Family Television Award,Actress
Alexis Bledel,2020,Nominee,Gold Derby TV Award,Drama Guest Actress
Alexis Bledel,2017,Nominee,IGN Award,Best Dramatic TV Performance
Alexis Bledel,2020,Nominee,OFTA Television Award,Best Guest Actress in a Drama Series
Alexis Bledel,2003,Nominee,Golden Satellite Award,"Best Actress in a Series, Comedy or Musical"
Alexis Bledel,2020,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Alexis Bledel,2006,Winner,Teen Choice Award,TV - Choice Actress: Comedy
Alexis Bledel,2002,Nominee,Young Artist Award,Best Performance in a TV Drama Series - Supporting Young Actress
Cherry Jones,2020,Winner,Primetime Emmy,Outstanding Guest Actress in a Drama Series
Cherry Jones,2000,Nominee,Chlotrudis Award,Best Supporting Actress
Cherry Jones,2016,Nominee,Critics' Choice TV Award,Best Guest Actor/Actress in a Comedy Series
Cherry Jones,2004,Winner,Vito Russo Award,
Cherry Jones,2020,Winner,Gold Derby TV Award,Drama Guest Actress
Cherry Jones,2020,Nominee,OFTA Television Award,Best Guest Actress in a Drama Series
Cherry Jones,2009,Nominee,Satellite Award,"Best Actress in a Supporting Role in a Series, Mini-Series or Motion Picture Made for Television"
Cherry Jones,2016,Nominee,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Martin Short,2020,Nominee,Primetime Emmy,Outstanding Guest Actor in a Drama Series
Martin Short,1999,Winner,Sir Peter Ustinov Award,
Martin Short,2015,Nominee,BTVA Feature Film Voice Acting Award,Best Male Lead Vocal Performance in a Feature Film
Martin Short,1987,Nominee,ACE,Performance in a Comedy Special
Martin Short,2012,Nominee,Canadian Comedy Award,Canadian Comedy Person of the Year - All Media
Martin Short,2019,Winner,Canadian Screen Award,"Best Performance, Animation"
Martin Short,2011,Nominee,Daytime Emmy,Outstanding Performer in an Animated Program
Martin Short,2005,Nominee,DVDX Award,Best Animated Character Performance (Voice and Animation in a DVD Premiere Movie)
Martin Short,2015,Winner,Robert Altman Award,
Martin Short,1995,Winner,Earle Grey Award,
Martin Short,2005,Nominee,Gold Derby TV Award,Comedy Guest Actor
Martin Short,2018,Nominee,Legacy Award,Best Comedy Artist Male
Martin Short,2017,Nominee,MTV Movie + TV Award,Best Musical Moment
Martin Short,2020,Nominee,OFTA Television Award,Best Guest Actor in a Drama Series
Martin Short,2007,Nominee,Razzie Award,Worst Supporting Actor
Martin Short,2010,Nominee,Satellite Award,"Best Actor in a Supporting Role in a Series, Mini-Series or Motion Picture Made for Television"
Martin Short,1985,Nominee,TCA Award,Outstanding Achievement in Comedy
Martin Short,2006,Nominee,Stinker Award,Worst Supporting Actor
Martin Short,2017,Nominee,WGA Award (TV),Comedy/Variety Sketch Series
Andrew Scott,2020,Nominee,Golden Globe,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television"
Andrew Scott,2020,Nominee,Primetime Emmy,Outstanding Guest Actor in a Drama Series
Andrew Scott,2012,Winner,BAFTA TV Award,Best Supporting Actor
Andrew Scott,2004,Winner,EFP Shooting Star,
Andrew Scott,2014,Winner,British Independent Film Award,Best Supporting Actor
Andrew Scott,2020,Winner,Critics Choice Award,Best Supporting Actor in a Comedy Series
Andrew Scott,2020,Winner,Gold Derby TV Award,Drama Guest Actor
Andrew Scott,2019,Nominee,IGN Award,Best Comedic TV Performance
Andrew Scott,2020,Winner,IFTA Award,Best Actor in a Lead Role - Drama
Andrew Scott,2020,Nominee,OFTA Television Award,Best Guest Actor in a Drama Series
Andrew Scott,2019,Nominee,Satellite Award,"Best Actor in a Supporting Role in a Series, Miniseries & Limited Series or a Motion Picture Made for Television"
Andrew Scott,2020,Nominee,Actor,Outstanding Performance by a Male Actor in a Comedy Series
Andrew Scott,2020,Nominee,Queerty,Film Performance
Cicely Tyson,2019,Winner,Honorary Award,
Cicely Tyson,1973,Nominee,Golden Globe,Best Actress in a Motion Picture - Drama
Cicely Tyson,2020,Nominee,Primetime Emmy,Outstanding Guest Actress in a Drama Series
Cicely Tyson,1975,Nominee,BAFTA Film Award,Best Actress
Cicely Tyson,1998,Nominee,Black Film Award,Best Actress
Cicely Tyson,2012,Winner,Special Achievement Award,
Cicely Tyson,2011,Winner,ACCA,Best Cast Ensemble
Cicely Tyson,2005,Nominee,BET Comedy Award,Outstanding Supporting Actress in a Theatrical Film
Cicely Tyson,2011,Winner,BFCC Award,Best Ensemble
Cicely Tyson,2005,Nominee,Black Movie Award,Outstanding Performance by an Actress in a Supporting Role
Cicely Tyson,2018,Winner,Lifetime Achievement Award,Sidney Poitier Life Achievement Award
Cicely Tyson,2020,Winner,Black Reel,"Outstanding Guest Actress, Drama Series"
Cicely Tyson,1997,Nominee,CableACE,Supporting Actress in a Movie or Miniseries
Cicely Tyson,2012,Nominee,COFCA Award,Best Ensemble
Cicely Tyson,2020,Winner,CinEuphoria,Career - Honorary Award
Cicely Tyson,2015,Nominee,Critics' Choice TV Award,Best Guest Performer in a Drama Series
Cicely Tyson,1982,Nominee,Daytime Emmy,Outstanding Performer in Children's Programming
Cicely Tyson,2017,Winner,Woman of the Year,
Cicely Tyson,2010,Winner,Honoree,
Cicely Tyson,2020,Nominee,Gold Derby TV Award,Drama Guest Actress
Cicely Tyson,2015,Winner,Lifetime Achievement Award,
Cicely Tyson,2011,Winner,Hollywood Film Award,Ensemble of the Year
Cicely Tyson,2017,Nominee,Image Award,Outstanding Supporting Actress in a Drama Series
Cicely Tyson,1972,Winner,KCFCC Award,Best Actress
Cicely Tyson,1996,Winner,Lone Star Film & Television Award,Best TV Actress
Cicely Tyson,2010,Nominee,Vision Award,Best Performance- Drama
Cicely Tyson,2011,Winner,NBR Award,Best Acting by an Ensemble
Cicely Tyson,1972,Winner,NSFC Award,Best Actress
Cicely Tyson,2012,Winner,NFCS Award,Best Ensemble Cast
Cicely Tyson,1973,Nominee,NYFCC Award,Best Actress
Cicely Tyson,1999,Winner,Muse Award,
Cicely Tyson,2020,Winner,OFTA Television Award,Best Guest Actress in a Drama Series
Cicely Tyson,2020,Winner,Career Achievement Award,Winner
