finalist,year,winner_Nominee,item_award,award_description
Penélope Cruz,2009,Nominee,INOCA,Best Supporting Actress
Penélope Cruz,2009,Winner,IFC Award,Best Supporting Actress
Penélope Cruz,2010,Nominee,Audience Award,Best International Actress
Penélope Cruz,2010,Nominee,IOMA,Best Actress (Miglior attrice protagonista)
Penélope Cruz,2019,Nominee,José María Forqué Award,Best Actress
Penélope Cruz,2012,Nominee,Jupiter Award,Best International Actress
Penélope Cruz,2008,Winner,KCFCC Award,Best Supporting Actress
Penélope Cruz,2009,Nominee,ALFS Award,Actress of the Year
Penélope Cruz,2008,Winner,LAFCA Award,Best Supporting Actress
Penélope Cruz,2019,Nominee,Golden Nymph,Outstanding Actress in a Long Fiction Program
Penélope Cruz,2002,Nominee,MTV Movie Award,Breakthrough Female Performance
Penélope Cruz,2008,Winner,NBR Award,Best Supporting Actress
Penélope Cruz,2009,Nominee,NSFC Award,Best Supporting Actress
Penélope Cruz,2008,Winner,NYFCC Award,Best Supporting Actress
Penélope Cruz,2008,Winner,NYFCO Award,Best Supporting Actress
Penélope Cruz,1993,Winner,Film Award,Best Acting (Mejor Interpretación)
Penélope Cruz,2018,Nominee,OFTA Television Award,Best Supporting Actress in a Motion Picture or Limited Series
Penélope Cruz,2009,Nominee,OFCS Award,Best Supporting Actress
Penélope Cruz,1995,Winner,Best Actress,
Penélope Cruz,2007,Winner,Premio ACE,Cinema - Best Actress
Penélope Cruz,2002,Nominee,Razzie Award,Worst Actress
Penélope Cruz,2014,Nominee,Georges Award,Best Foreign Actress of the Decade
Penélope Cruz,2019,Winner,Donostia Lifetime Achievement Award,
Penélope Cruz,2009,Winner,Outstanding Performer of the Year Award,
Penélope Cruz,2019,Nominee,Satellite Award,"Best Actress in a Supporting Role in a Series, Miniseries & Limited Series or a Motion Picture Made for Television"
Penélope Cruz,2011,Nominee,Scream Award,Best Fantasy Actress
Penélope Cruz,2019,Nominee,Actor,Outstanding Performance by a Female Actor in a Television Movie or Limited Series
Penélope Cruz,2010,Winner,Audience Award,Best Foreign Actress (Melhor Atriz Estrangeira)
Penélope Cruz,2008,Winner,SEFCA Award,Best Supporting Actress
Penélope Cruz,2020,Nominee,Award of the Spanish Actors Union,"Film: Lead Performance, Female (Protagonista Cine - Categoría Femenina)"
Penélope Cruz,2008,Nominee,SLFCA Award,Best Supporting Actress
Penélope Cruz,2011,Nominee,Teen Choice Award,Choice Movie Actress: Sci-Fi/Fantasy
Penélope Cruz,2006,Winner,Silver Medallion Award,Tribute
Penélope Cruz,2019,Nominee,Platino Award,Best Actress
Penélope Cruz,2003,Winner,Stinker Award,Worst Supporting Actress
Penélope Cruz,2008,Nominee,TFCA Award,"Best Supporting Performance, Female"
Penélope Cruz,2008,Winner,VVFP Award,Best Supporting Actress
Penélope Cruz,2011,Winner,Star on the Walk of Fame,Motion Picture
Penélope Cruz,2009,Nominee,WAFCA Award,Best Ensemble
Penélope Cruz,2002,Winner,Yoga Award,Worst Spanish Actress
Ricky Martin,2018,Nominee,Primetime Emmy,Outstanding Supporting Actor in a Limited Series or Movie
Ricky Martin,2002,Winner,National Council of La Raza Vanguard Award,
Ricky Martin,2016,Winner,GLAAD Media Award,Outstanding Music Artist (Spanish Language)
Ricky Martin,2018,Nominee,Gold Derby TV Award,Ensemble of the Year
Ricky Martin,2001,Winner,Golden Camera,Best Music International
Ricky Martin,2016,Winner,Grammy,Best Latin Pop Album
Ricky Martin,2006,Winner,International Award,Favorite Male Artist
Ricky Martin,2001,Nominee,MTV Europe Music Award,Best Male
Ricky Martin,2000,Nominee,VMA,Best Male Video
Ricky Martin,2018,Nominee,OFTA Television Award,Best Supporting Actor in a Motion Picture or Limited Series
Ricky Martin,2001,Nominee,Teen Choice Award,Music - Choice Love Song
Ricky Martin,2020,Nominee,Queerty,Love is Great
Ricky Martin,2007,Winner,Star on the Walk of Fame,Recording
Adina Porter,2018,Nominee,Primetime Emmy,Outstanding Supporting Actress in a Limited Series or Movie
Adina Porter,2018,Nominee,Saturn Award,Best Supporting Actress on Television
Adina Porter,2006,Nominee,Black Reel,Best Supporting Actress - Television
Adina Porter,2010,Nominee,Gold Derby TV Award,Drama Guest Actress
Michael Stuhlbarg,2010,Nominee,Golden Globe,Best Performance by an Actor in a Motion Picture - Comedy or Musical
Michael Stuhlbarg,2018,Nominee,Primetime Emmy,Outstanding Supporting Actor in a Limited Series or Movie
Michael Stuhlbarg,2018,Nominee,EDA Award,Best Supporting Actor
Michael Stuhlbarg,2018,Nominee,AFCA Award,Best Supporting Actor
Michael Stuhlbarg,2017,Nominee,ACCA,Best Actor in a Supporting Role
Michael Stuhlbarg,2012,Winner,BSFC Award,Best Ensemble Cast
Michael Stuhlbarg,2018,Nominee,Critics Choice Award,Best Supporting Actor
Michael Stuhlbarg,2018,Nominee,COFCA Award,Best Supporting Actor
Michael Stuhlbarg,2017,Nominee,CFCA Award,Best Supporting Actor
Michael Stuhlbarg,2017,Nominee,CIFCC Award,Best Supporting Actor
Michael Stuhlbarg,2018,Nominee,Chlotrudis Award,Best Supporting Actor
Michael Stuhlbarg,2017,Nominee,DFCS Award,Best Supporting Actor
Michael Stuhlbarg,2018,Nominee,Golden Carp Film Award - International,Best Ensemble Performance
Michael Stuhlbarg,2010,Winner,Robert Altman Award,
Michael Stuhlbarg,2017,Nominee,FFCC Award,Best Supporting Actor
Michael Stuhlbarg,2018,Winner,Dorian Award,Film Performance of the Year - Supporting Actor
Michael Stuhlbarg,2018,Nominee,GAFCA Award,Best Supporting Actor
Michael Stuhlbarg,2018,Nominee,Gold Derby Award,Supporting Actor
Michael Stuhlbarg,2009,Nominee,Gotham Independent Film Award,Best Ensemble Performance
Michael Stuhlbarg,2018,Nominee,HFCS Award,Best Supporting Actor
Michael Stuhlbarg,2017,Nominee,ICP Award,Best Supporting Actor
Michael Stuhlbarg,2018,Winner,ICS Award,Best Supporting Actor
Michael Stuhlbarg,2018,Nominee,INOCA,Best Supporting Actor
Michael Stuhlbarg,2018,Nominee,ALFS Award,Supporting Actor of the Year
Michael Stuhlbarg,2017,Winner,LAOFCS Award,Best Supporting Actor
Michael Stuhlbarg,2018,Nominee,NSFC Award,Best Supporting Actor
Michael Stuhlbarg,2018,Winner,OFCC Award,Best Body of Work
Michael Stuhlbarg,2018,Nominee,OFTA Film Award,Best Supporting Actor
Michael Stuhlbarg,2017,Nominee,OFCS Award,Best Supporting Actor
Michael Stuhlbarg,2018,Winner,Chairman's Vanguard Award,
Michael Stuhlbarg,2017,Nominee,PCC Award,Best Supporting Actor
Michael Stuhlbarg,2017,Winner,SDFCS Award,Best Body of Work
Michael Stuhlbarg,2017,Nominee,SFFCC Award,Best Supporting Actor
Michael Stuhlbarg,2010,Winner,Virtuoso Award,
Michael Stuhlbarg,2009,Winner,Satellite Award,"Best Actor in a Motion Picture, Comedy or Musical"
Michael Stuhlbarg,2016,Nominee,Actor,Outstanding Performance by a Cast in a Motion Picture
Michael Stuhlbarg,2017,Nominee,TFCA Award,Best Supporting Actor
Michael Stuhlbarg,2017,Nominee,VVFP Award,Best Supporting Performance
Michael Stuhlbarg,2017,Nominee,WAFCA Award,Best Supporting Actor
Sacha Baron Cohen,2007,Nominee,Oscar,"Best Writing, Adapted Screenplay"
Sacha Baron Cohen,2020,Nominee,Golden Globe,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television
Sacha Baron Cohen,2019,Nominee,Primetime Emmy,Outstanding Variety Sketch Series
Sacha Baron Cohen,2001,Winner,BAFTA TV Award,Best Comedy Performance
Sacha Baron Cohen,2012,Winner,ACCA,Best Cast Ensemble
Sacha Baron Cohen,2013,Winner,Britannia Award,Charlie Chaplin Britannia Award for Excellence in Comedy
Sacha Baron Cohen,2013,Nominee,BTVA Feature Film Voice Acting Award,Best Vocal Ensemble in a Feature Film
Sacha Baron Cohen,2012,Nominee,Outstanding Achievement Award,
Sacha Baron Cohen,2008,Nominee,Critics Choice Award,Best Acting Ensemble
Sacha Baron Cohen,2013,Nominee,COFCA Award,Best Ensemble
Sacha Baron Cohen,2006,Winner,CFCA Award,Most Promising Performer
Sacha Baron Cohen,2019,Nominee,DGA Award,Outstanding Directorial Achievement in Variety/Talk/News/Sports - Regularly Scheduled Programming
Sacha Baron Cohen,2007,Nominee,Empire Award,Best Actor
Sacha Baron Cohen,2010,Winner,Peter Sellers Award for Comedy,
Sacha Baron Cohen,2006,Winner,German Comedy Award,Best International Comedian (Bester internationaler Komiker)
Sacha Baron Cohen,2013,Nominee,Gold Derby Award,Ensemble Cast
Sacha Baron Cohen,2006,Winner,Golden Schmoes,Favorite Celebrity of the Year
Sacha Baron Cohen,2006,Nominee,ICP Award,Best Lead Performance
Sacha Baron Cohen,2007,Nominee,INOCA,Best Actor
Sacha Baron Cohen,2007,Nominee,Audience Award,Best International Actor
Sacha Baron Cohen,2007,Winner,Israel Film Festival Award,Outstanding Achievement Award
Sacha Baron Cohen,2007,Nominee,ALFS Award,British Actor of the Year
Sacha Baron Cohen,2006,Winner,LAFCA Award,Best Actor
Sacha Baron Cohen,2014,Nominee,MTV Movie Award,Best Fight
Sacha Baron Cohen,2012,Winner,NBR Award,Best Acting by an Ensemble
Sacha Baron Cohen,2000,Nominee,National Television Award,Most Popular Comedy Performer
Sacha Baron Cohen,2006,Nominee,NYFCC Award,Best Actor
Sacha Baron Cohen,2013,Nominee,OFTA Film Award,"Best Music, Adapted Song"
Sacha Baron Cohen,2007,Winner,OFCS Award,Best Breakthrough Performance
Sacha Baron Cohen,2012,Nominee,PFCS Award,Best Ensemble Acting
Sacha Baron Cohen,2012,Nominee,SDFCS Award,Best Ensemble Performance
Sacha Baron Cohen,2006,Winner,SFFCC Award,Best Actor
Sacha Baron Cohen,2012,Winner,Special Achievement Award,"Best Ensemble, Motion Picture"
Sacha Baron Cohen,2013,Nominee,Actor,Outstanding Performance by a Cast in a Motion Picture
Sacha Baron Cohen,2009,Nominee,Teen Choice Award,Choice Summer Movie Star: Male
Sacha Baron Cohen,2006,Winner,Stinker Award,Most Annoying Fake Accent: Male
Sacha Baron Cohen,2006,Winner,TFCA Award,"Best Performance, Male"
Sacha Baron Cohen,2000,Winner,TV Quick Award,TV Personality of the Year
Sacha Baron Cohen,2006,Winner,UFCA Award,Best Actor
Sacha Baron Cohen,2006,Nominee,VVFP Award,Best Actor
Sacha Baron Cohen,2006,Winner,WFCC Award,Most Offensive Male Character
Sacha Baron Cohen,2007,Nominee,WGA Award (Screen),Best Adapted Screenplay
Nathan Fielder,2019,Nominee,Primetime Emmy,Outstanding Directing for a Variety Series
Nathan Fielder,2014,Winner,Canadian Comedy Award,Best Performance by a Male - Television
Nathan Fielder,2019,Nominee,DGA Award,Outstanding Directorial Achievement in Variety/Talk/News/Sports - Regularly Scheduled Programming
Nathan Fielder,2008,Nominee,Gemini,Best Writing in a Comedy or Variety Program or Series
Nathan Fielder,2019,Winner,WGA Award (TV),Comedy/Variety Sketch Series
Nathan Fielder,2008,Nominee,WGC Award,Variety
Jim Hoskinson,2020,Nominee,Primetime Emmy,Outstanding Directing for a Variety Series
Derek Waters,2020,Nominee,Primetime Emmy,Outstanding Variety Sketch Series
Jim Hoskinson,2020,Nominee,DGA Award,Outstanding Directorial Achievement in Variety/Talk/News/Sports - Regularly Scheduled Programming
Derek Waters,2013,Nominee,Cinema Eye Honors Award,Outstanding Achievement in Nonfiction Feature Filmmaking
Alexander Buono,2003,Nominee,Oscar,"Best Short Film, Live Action"
Alexander Buono,2019,Nominee,Primetime Emmy,Outstanding Variety Sketch Series
Jessica Yu,1997,Winner,Oscar,"Best Documentary, Short Subjects"
Jessica Yu,2019,Nominee,Primetime Emmy,"Outstanding Directing for a Limited Series, Movie or a Dramatic Special"
Jessica Yu,1997,Winner,Asian Media Award,
Jessica Yu,2013,Winner,Audience Recognition,
Jessica Yu,2020,Nominee,DGA Award,Outstanding Directorial Achievement in Movies for Television and Limited Series
Jessica Yu,2004,Nominee,Gotham Independent Film Award,Best Documentary
Jessica Yu,2013,Nominee,Friese Award,
Jessica Yu,1996,Winner,IDA Award,Short Documentaries
Jessica Yu,2004,Winner,Best Documentary Feature,
Jessica Yu,2002,Nominee,OFTA Television Award,Best Direction in a Drama Series
Jessica Yu,1997,Winner,Best Short Film,Documentary
Jessica Yu,2007,Nominee,Grand Jury Prize,Documentary
Jessica Yu,2012,Nominee,Audience Award,Festival Favorites
Jessica Yu,2012,Nominee,Earth Grand Prix,
Jessica Yu,2014,Nominee,Jury Award,Best Documentary Feature
Jessica Yu,2004,Winner,Best Documentary Feature,
Jessica Yu,2005,Nominee,Documentary Screenplay Award,
Jessica Yu,2007,Nominee,Robert and Frances Flaherty Prize,
Thomas Kail,2019,Nominee,Primetime Emmy,Outstanding Limited Series
Thomas Kail,2020,Nominee,DGA Award,Outstanding Directorial Achievement in Movies for Television and Limited Series
Thomas Kail,2020,Nominee,PGA Award,Outstanding Producer of Limited Series Television
Thomas Kail,2018,Winner,Kennedy Center Honors,
Thomas Kail,2020,Winner,WGA Award (TV),Long Form Adapted
Rhys Thomas,2020,Nominee,Primetime Emmy,Outstanding Variety Special (Pre-Recorded)
Ava DuVernay,2017,Nominee,Oscar,Best Documentary Feature
Ava DuVernay,2015,Nominee,Golden Globe,Best Director - Motion Picture
Ava DuVernay,2019,Nominee,Primetime Emmy,Outstanding Limited Series
Ava DuVernay,2017,Winner,BAFTA Film Award,Best Documentary
Ava DuVernay,2019,Winner,AAFCA Award,Best Writing
Ava DuVernay,2017,Winner,Innovation Award,
Ava DuVernay,2020,Winner,EDA Female Focus Award,Outstanding Achievement by a Woman in the Film Industry
Ava DuVernay,2015,Winner,Audience Award,Best Film
Ava DuVernay,2013,Winner,Athena List Winner,Athena List
Ava DuVernay,2016,Winner,ACCA,Best Documentary Feature Film
Ava DuVernay,2017,Winner,Britannia Award,John Schlesinger Britannia Award for Excellence in Directing
Ava DuVernay,2014,Winner,Pioneer Award,
Ava DuVernay,2017,Winner,Black Reel,Outstanding Documentary Feature
Ava DuVernay,2019,Winner,Black Reel,"Outstanding Directing, TV Movie/Limited Series"
Ava DuVernay,2015,Nominee,Critics Choice Award,Best Director
Ava DuVernay,2013,Nominee,Best Directorial Debut,
Ava DuVernay,2015,Winner,COFCA Award,Best Director
Ava DuVernay,2017,Winner,Impact Award,
Ava DuVernay,2018,Nominee,Cinema Eye Honors Award,Outstanding Achievement in Broadcast Nonfiction Filmmaking
Ava DuVernay,2015,Winner,Cinema for Peace Award,Most Valuable Movie of the Year
Ava DuVernay,2016,Winner,Critics' Choice Documentary Award,Best Director (TV/Streaming)
Ava DuVernay,2014,Nominee,DFWFCA Award,Best Director
Ava DuVernay,2020,Nominee,DGA Award,Outstanding Directorial Achievement in Movies for Television and Limited Series
Ava DuVernay,2015,Winner,Woman of the Year,
Ava DuVernay,2017,Nominee,Independent Spirit Award,Best Documentary
Ava DuVernay,2015,Winner,Dorian Award,Film Director of the Year
Ava DuVernay,2015,Winner,Oglethorpe Award for Excellence in Georgia Cinema,
Ava DuVernay,2018,Winner,Excellence in Media Award,
Ava DuVernay,2020,Nominee,Gold Derby Award,Documentary Feature of the Decade
Ava DuVernay,2019,Winner,Tribute Award,
Ava DuVernay,2016,Nominee,Grammy,Best Compilation Soundtrack for Visual Media
Ava DuVernay,2008,Winner,Audience Choice Award,Best Documentary
Ava DuVernay,2017,Winner,Humanitas Prize,Documentaries - Special Awards Category
Ava DuVernay,2017,Winner,I See You Award,Hollywood Excellence Award
Ava DuVernay,2020,Nominee,Image Award,Outstanding Directing in a Drama Series
Ava DuVernay,2014,Nominee,ICP Award,Best Director
Ava DuVernay,2016,Winner,Video Source Award,
Ava DuVernay,2017,Nominee,INOCA,Best Documentary
Ava DuVernay,2014,Winner,New Generation Award,
Ava DuVernay,2008,Winner,Audience Award,Best Documentary
Ava DuVernay,2015,Nominee,NCFCA Award,Best Director
Ava DuVernay,2017,Nominee,OFTA Film Award,Best Documentary Picture
Ava DuVernay,2014,Nominee,OFCS Award,Best Director
Ava DuVernay,2015,Winner,Directors to Watch,
Ava DuVernay,2020,Nominee,PGA Award,Outstanding Producer of Limited Series Television
Ava DuVernay,2014,Nominee,Reel Black Award,Outstanding Television Documentary
Ava DuVernay,2014,Nominee,Satellite Award,Best Director
Ava DuVernay,2017,Nominee,Seattle Film Critics Award,Best Documentary
Ava DuVernay,2014,Winner,Wyatt Award,
Ava DuVernay,2012,Nominee,Bronze Horse,Best Film
Ava DuVernay,2012,Winner,Directing Award,Dramatic
Ava DuVernay,2008,Winner,Audience Award,Documentary
Ava DuVernay,2014,Nominee,WAFCA Award,Best Director
Ava DuVernay,2016,Winner,WFCC Award,Best Movie by a Woman
Ava DuVernay,2015,Winner,Dorothy Arzner Directors Award,
Johan Renck,2019,Winner,Primetime Emmy,Outstanding Limited Series
Johan Renck,2016,Nominee,BAFTA TV Award,Best Drama Series
Johan Renck,2020,Winner,BAFTA Television Craft Award,Director: Fiction
Johan Renck,2016,Nominee,Jury Award,Best Music Video
Johan Renck,2020,Winner,CinEuphoria,Merit - Honorary Award
Johan Renck,2020,Winner,DGA Award,Outstanding Directorial Achievement in Movies for Television and Limited Series
Johan Renck,2016,Nominee,VMA,Best Direction
Johan Renck,2011,Nominee,OFTA Television Award,Best Direction in a Drama Series
Johan Renck,2020,Winner,PGA Award,Outstanding Producer of Limited Series Television
Johan Renck,2008,Nominee,Bronze Horse,
Johan Renck,2008,Nominee,Grand Jury Prize,Dramatic
Amy Sherman-Palladino,2020,Winner,Primetime Emmy,Outstanding Music Supervision
Amy Sherman-Palladino,2020,Nominee,DGA Award,Outstanding Directorial Achievement in Comedy Series
Amy Sherman-Palladino,2020,Nominee,Gold Derby TV Award,Comedy Episode
Amy Sherman-Palladino,1993,Nominee,Humanitas Prize,30 Minute Network or Syndicated Television
Amy Sherman-Palladino,2003,Nominee,OFTA Television Award,Best Writing in a Comedy Series
Amy Sherman-Palladino,2020,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Comedy"
Amy Sherman-Palladino,2020,Nominee,WGA Award (TV),Comedy Series
Alec Berg,2019,Nominee,Primetime Emmy,Outstanding Comedy Series
Alec Berg,2017,Nominee,DGA Award,Outstanding Directorial Achievement in Comedy Series
Alec Berg,2019,Nominee,Gold Derby TV Award,Comedy Episode of the Year
Alec Berg,2020,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Comedy"
Alec Berg,2004,Nominee,Razzie Award,Worst Screenplay
Alec Berg,2003,Winner,Stinker Award,Worst Screenplay for a Film Grossing More than $100 Million Using Hollywood Math
Alec Berg,2020,Winner,WGA Award (TV),Comedy Series
Stephen Frears,2007,Nominee,Oscar,Best Achievement in Directing
Stephen Frears,2007,Nominee,Golden Globe,Best Director - Motion Picture
Stephen Frears,2019,Winner,Primetime Emmy,Outstanding Short Form Comedy or Drama Series
Stephen Frears,2019,Winner,BAFTA TV Award,Best Director: Fiction
Stephen Frears,2014,Nominee,Movies for Grownups Award,Best Director
Stephen Frears,2013,Nominee,Black Pearl Award,Best Narrative Feature
Stephen Frears,2006,Nominee,EDA Award,Best Picture
Stephen Frears,2010,Winner,Golden Unicorn for Career Achievement,
Stephen Frears,1990,Winner,ASECAN Award,Best Foreign Film
Stephen Frears,1990,Winner,Honorable Mention,Best Foreign Film
Stephen Frears,2008,Winner,Britannia Award,Artistic Excellence in Directing
Stephen Frears,2006,Nominee,Golden Kinnaree Award,Best Film
Stephen Frears,2009,Nominee,Golden Berlin Bear,
Stephen Frears,2007,Nominee,Bodil,Best Non-American Film (Bedste ikke-amerikanske film)
Stephen Frears,1989,Winner,BSFC Award,Best Director
Stephen Frears,2006,Nominee,British Independent Film Award,Best Director
Stephen Frears,2019,Winner,Broadcast Awards,Best Drama Series or Serial
Stephen Frears,2007,Nominee,Critics Choice Award,Best Director
Stephen Frears,2019,Winner,Broadcasting Press Guild Award,Best Drama Mini Series
Stephen Frears,1996,Nominee,Palme d'Or,
Stephen Frears,2016,Winner,Capri European Director Award,
Stephen Frears,2006,Nominee,CFCA Award,Best Director
Stephen Frears,2013,Nominee,Audience Choice Award,
Stephen Frears,2003,Winner,Maverick Tribute Award,
Stephen Frears,2007,Nominee,César,Best Foreign Film (Meilleur film étranger)
Stephen Frears,2006,Nominee,DFWFCA Award,Best Director
Stephen Frears,2014,Nominee,Robert,Best Non-American Film (Årets ikke-amerikanske film)
Stephen Frears,2014,Winner,David,Best European Film (Miglior Film dell'Unione Europea)
Stephen Frears,2010,Winner,Gregory Peck Award: For Excellence in The Art of Film,
Stephen Frears,2014,Nominee,DGA Award,Outstanding Directorial Achievement in Movies for Television and Mini-Series
Stephen Frears,2004,Nominee,DGGB Award,Outstanding Directorial Achievement in Television Movie/Serial
Stephen Frears,2006,Winner,Inspiration Award,
Stephen Frears,2018,Nominee,EFA People's Choice Award,
Stephen Frears,2007,Winner,Special Award,
Stephen Frears,2014,Nominee,The Pearl,Best Feature Film
Stephen Frears,1988,Nominee,Independent Spirit Award,Best Foreign Film
Stephen Frears,1990,Winner,Fotogramas de Plata,Best Foreign Film (Mejor Película Extranjera)
Stephen Frears,2008,Winner,Golden Eagle,Best Foreign Film
Stephen Frears,2007,Winner,Goya,Best European Film (Mejor Película Europea)
Stephen Frears,1990,Winner,Guild Film Award - Gold,Foreign Film (Ausländischer Film)
Stephen Frears,1996,Winner,Douglas Sirk Award,
Stephen Frears,2013,Winner,Audience Award,Best Narrative Feature
Stephen Frears,2013,Nominee,EuroCinema Hawai'i Award,Best Film
Stephen Frears,2017,Winner,Truly Moving Picture Award,
Stephen Frears,2005,Winner,Hollywood World Award,
Stephen Frears,2007,Nominee,Silver Ribbon,Best European Director (Regista del Miglior Film Europeo)
Stephen Frears,2003,Winner,Special Prize for Outstanding Contribution to World Cinema,
Stephen Frears,2007,Winner,ALFS Award,British Director of the Year
Stephen Frears,1986,Nominee,LAFCA Award,Best Foreign Film
Stephen Frears,2013,Winner,Audience Award,Narrative Feature
Stephen Frears,2013,Winner,Audience Award,World Cinema
Stephen Frears,2016,Winner,Special Prize,For an Outstanding Contribution to the World Cinema
Stephen Frears,1984,Nominee,Best Film,
Stephen Frears,1991,Nominee,NSFC Award,Best Director
Stephen Frears,2006,Nominee,NYFCC Award,Best Director
Stephen Frears,2006,Winner,NYFCO Award,Best Director
Stephen Frears,2016,Winner,Emmy,Outstanding Historical Programming - Long Form
Stephen Frears,2007,Nominee,OFTA Film Award,Best Director
Stephen Frears,2003,Winner,Lifetime Achievement Award,
Stephen Frears,2017,Nominee,Eagle,Best European Film (Najlepszy Film Europejski)
Stephen Frears,1997,Nominee,Razzie Award,Worst Director
Stephen Frears,2018,Winner,RTS Television Award,Best Mini-Series
Stephen Frears,2010,Winner,European Award,
Stephen Frears,1990,Winner,Sant Jordi,Best Foreign Film (Mejor Película Extranjera)
Stephen Frears,2016,Winner,Honorary Heart of Sarajevo,
Stephen Frears,2006,Nominee,Satellite Award,Best Director
Stephen Frears,1990,Winner,Audience Award,Best Foreign Film (Melhor Filme Estrangeiro)
Stephen Frears,2010,Winner,Audience Award,
Stephen Frears,2019,Winner,South Bank Sky Arts Award,TV Drama
Stephen Frears,2006,Nominee,SLFCA Award,Best Director
Stephen Frears,2015,Winner,Lifetime Achievement Award,
Stephen Frears,2000,Winner,Taormina Arte Award,
Stephen Frears,2019,Winner,Televisual Bulldog Award,Best Drama One-Off or Serial
Stephen Frears,1987,Winner,Silver Medallion Award,
Stephen Frears,2006,Winner,TFCA Award,Best Director
Stephen Frears,2013,Nominee,People's Choice Award,
Stephen Frears,2013,Winner,Lifetime Achievement Award,
Stephen Frears,2000,Nominee,Golden Spike,
Stephen Frears,2017,Winner,Jaeger-LeCoultre Glory to the Filmmaker Award,
Stephen Frears,2013,Winner,Audience Award,Best Narrative Feature
Stephen Frears,1999,Winner,Bronze Wrangler,Theatrical Motion Picture
Stephen Frears,2006,Winner,A Tribute to... Award,
Daniel Palladino,2020,Winner,Primetime Emmy,Outstanding Music Supervision
Daniel Palladino,2020,Nominee,DGA Award,Outstanding Directorial Achievement in Comedy Series
Daniel Palladino,2019,Nominee,Gold Derby TV Award,Comedy Episode of the Year
Daniel Palladino,2002,Nominee,OFTA Television Award,Best Writing in a Comedy Series
Daniel Palladino,2020,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Comedy"
Daniel Palladino,2020,Nominee,WGA Award (TV),Comedy Series
Mark Cendrowski,2019,Nominee,Primetime Emmy,Outstanding Directing for a Comedy Series
Mark Cendrowski,2012,Winner,Banff Rockie Award,Best Sitcom
Mark Cendrowski,2020,Winner,CinEuphoria,Merit - Honorary Award
Mark Cendrowski,2014,Nominee,DGA Award,Outstanding Directorial Achievement in Comedy Series
Mark Cendrowski,2016,Nominee,Gold Derby TV Award,Comedy Episode of the Year
Mark Cendrowski,2012,Nominee,OFTA Television Award,Best Direction in a Comedy Series
Harry Bradbeer,2019,Winner,Primetime Emmy,Outstanding Comedy Series
